customer_id,age,gender,income,purchase_amount,product_category,customer_satisfaction_score,region,purchase_date
1451,44,Male,31559.513496456362,34.86510612784926,Home,3.027528881592716,South,2024-07-18
1452,65,Female,35683.481722505,19.517641002972574,Clothing,4.134521067805682,North,2023-08-13
1453,43,Male,52535.41202284226,19.565286220912355,Electronics,4.905728624328089,North,2024-06-23
1454,79,Female,65066.62343556424,195.4746846370253,Clothing,3.7532856004958957,West,2024-02-17
1455,48,Male,23283.463096989566,206.2879564827099,Books,4.281810330162404,North,2022-08-04
1456,18,Male,86953.20005884898,62.576057212251094,Clothing,4.489964666103934,North,2023-08-11
1457,51,Female,56173.50588111233,10.93924808103031,Electronics,4.752974008072077,West,2023-06-22
1458,45,Male,59329.119459388254,215.5589410766257,Books,4.079763715179681,South,2023-07-01
1459,59,Female,48056.20912353127,66.75115711213112,Home,3.8754917045173385,West,2022-03-18
1460,50,Female,50385.17934702251,57.76109744546732,Books,5.0,North,2023-12-24
1461,37,Male,47034.33724145194,52.31631261171346,Electronics,1.4344160645344868,North,2024-09-08
1462,21,Male,70355.9193807192,45.41526013766826,Sports,4.860624351374108,North,2024-12-07
1463,36,Female,,74.65593573701724,Books,4.583351936924737,South,2024-11-12
1464,27,Female,65341.0043698542,92.77087364282046,Home,5.0,North,2022-03-06
1465,31,Male,41323.04953294856,62.81691377254801,Books,4.5749504278391075,North,2023-06-04
1466,48,Male,53912.81056624631,226.96162228627017,Clothing,2.962801446888197,North,2023-05-08
1467,65,Male,33921.59311521158,38.22290121079136,Sports,4.102477478539966,South,2024-01-13
1468,45,Female,74330.56465099074,86.34892352641758,Electronics,3.0204203655420985,West,2022-05-21
1469,22,Female,33325.05518561769,35.66091178110127,Sports,5.0,North,2023-06-24
1470,46,Female,43500.41111477347,139.9785047765132,Clothing,1.5387754580234994,North,2024-11-16
1471,57,Male,43700.791750905104,10.772007425940698,Sports,2.398327569194311,South,2024-11-01
1472,30,Male,42920.97224652463,20.91161430421713,Clothing,2.7994654747505168,East,2024-10-27
1473,37,Female,64449.91538885874,161.54630769726944,Books,2.3720848099229843,South,2024-05-13
1474,40,Female,43666.844705267125,20.23580679875563,Electronics,3.674970398822628,East,2024-04-08
1475,28,Male,77878.49061082146,98.28214927233508,Clothing,3.5809999178492475,East,2022-10-11
1476,49,Female,33630.49827739663,351.4706067149235,Clothing,4.828919089267228,East,2023-02-14
1477,38,Male,53387.54939885414,74.00094931385387,Books,2.090375705574248,East,2024-05-10
1478,46,Male,34484.280213748,20.751192224101334,Clothing,3.463900855228759,East,2024-05-08
1479,26,Male,58419.45565062933,38.66792412033312,Electronics,4.260679110920683,South,2023-11-23
1480,33,Female,49681.0054604646,173.4196903642443,Home,3.0685255258143407,North,2023-04-03
1481,50,Female,46898.75910603043,43.334143727199795,Sports,2.3474452703150375,South,2024-06-18
1482,34,Male,73769.49933007048,128.55855403457613,Clothing,4.705905944272786,West,2022-04-16
1483,65,Male,36913.16257889793,150.21545296488253,Sports,4.569340816956739,South,2022-09-23
1484,34,Female,61730.30315236,69.55156777265408,Sports,1.8778636425102948,North,2024-06-18
1485,43,Male,34620.80174650415,152.8841747329721,Home,3.571028878851126,North,2023-10-09
1486,53,Female,52253.70400320747,38.111841548005515,Clothing,3.385844461470621,West,2022-07-10
1487,18,Female,26088.493435531094,72.60002752651314,Electronics,5.0,West,2022-03-29
1488,18,Female,36749.65707386519,116.014178617229,Clothing,2.110812485622942,South,2022-12-27
1489,18,Male,48357.139088542695,18.401075945904203,Sports,3.5500321364625416,South,2022-04-26
1490,58,Male,86292.98334646155,31.96846935925742,Books,4.760043307291617,West,2024-04-23
1491,31,Male,52016.07740919548,105.56579869053616,Home,3.8803390488660594,West,2024-02-28
1492,78,Male,83093.36631733412,106.52552327090248,Electronics,5.0,South,2023-05-06
1493,31,Female,54406.46583381836,67.98413894327578,Electronics,2.0172079606128346,West,2024-02-24
1494,42,Male,42258.315110501215,158.76047832094153,Sports,2.711323035074319,West,2024-08-20
1495,63,Female,80787.13045201387,65.78860307664179,Electronics,3.6849610092175666,South,2023-04-25
1496,70,Male,58740.35244146838,213.13435721621036,Sports,4.488632749821698,North,2024-09-22
1497,70,Male,37145.56812234573,133.1440450569738,Electronics,4.004051874968899,West,2023-12-09
1498,58,Male,59411.429188005946,37.78910848739317,Electronics,4.611764469152453,East,2024-08-01
1499,55,Male,44148.1050018478,50.29467578472552,Sports,3.6631874423240376,West,2023-12-02
1500,48,Male,20000.0,110.1677037526399,Home,2.6904378008200536,South,2022-09-18
1501,51,Female,68719.46318531234,224.8595316208223,Electronics,4.552286612907176,East,2022-01-07
1502,31,Male,71898.68111283857,19.68774610740953,Clothing,2.4696334373442013,East,2023-04-04
1503,27,Male,86758.84059984551,72.29128940146175,Books,3.031417143010907,West,2024-05-20
1504,39,Male,58442.873843905254,12.64529852773742,Sports,2.6315413439923367,South,2023-10-31
1505,37,Male,45025.53151834935,32.77476244248134,Electronics,4.182708928722184,South,2022-01-28
1506,33,Male,66699.78854757172,115.83029295277885,Home,3.9196742140823617,West,2024-04-04
1507,50,Female,66996.40730637813,8.092228257165642,Clothing,2.861971124179482,North,2023-02-26
1508,54,Male,82765.62366272844,108.57708398068664,Sports,3.206327648318845,East,2023-12-24
1509,41,Female,49107.44753867116,231.07293772790888,Clothing,3.647945216290693,South,2023-07-15
1510,62,Male,46688.42054864811,348.57848592751833,Books,4.633732509974536,South,2023-05-07
1511,22,Female,35689.11160482945,24.415296278912482,Home,4.028117821851942,West,2023-12-24
1512,37,Male,60749.24173450403,138.18958750893668,Sports,4.285041068727216,West,2022-10-28
1513,29,Male,20000.0,260.87088216786134,Sports,4.432778744069075,North,2022-03-06
1514,18,Female,65521.74745725129,9.581654992241566,Electronics,3.978539380744823,West,2024-07-19
1515,38,Male,61756.70243731579,53.447577774092956,Clothing,4.213246167103553,South,2022-06-12
1516,38,Female,61701.40404916744,251.83778138861092,Sports,3.8575298588321476,East,2023-11-02
1517,62,Male,52764.50473003681,22.663400869775693,Clothing,5.0,South,2023-02-28
1518,49,Female,,271.44810918425,Books,4.528989545165951,South,2023-09-03
1519,24,Female,67439.86930853727,74.90660429119535,Electronics,5.0,West,2023-02-28
1520,67,Female,37858.456172486,10.524172553315887,Books,5.0,North,2023-12-02
1521,58,Male,38216.419006047065,59.76139651853843,Electronics,3.8013835971447736,East,2023-12-23
1522,48,Female,32406.523731707264,39.4912773545695,Electronics,3.8032416940652585,West,2024-01-02
1523,36,Male,,33.157009654038575,Clothing,2.3422277832587275,East,2023-02-18
1524,25,Female,29997.221575200867,77.97417185488793,Electronics,2.8901151060042225,West,2023-07-06
1525,34,Female,,66.08594658725427,Books,5.0,East,2024-07-01
1526,56,Female,76459.46616691086,65.77166403154378,Books,4.961294418781998,South,2022-03-14
1527,68,Male,32419.674620990976,9.227070789602157,Books,1.9795483636631848,South,2023-02-10
1528,63,Male,46289.029308142926,162.10965157412062,Clothing,5.0,West,2024-04-09
1529,32,Male,50332.41962724827,65.66982193101416,Clothing,5.0,West,2023-07-23
1530,23,Female,67679.66320939336,171.98435148441257,Home,5.0,South,2023-10-17
1531,42,Male,82186.86751219754,174.06556496301354,Sports,4.512276491710753,West,2023-10-18
1532,18,Male,20000.0,38.14585720555259,Home,4.507957393290306,East,2023-02-12
1533,44,Female,43636.38564946634,0.435577644327232,Home,3.814785087439523,East,2023-08-15
1534,37,Female,44679.66608879306,242.18831471153902,Electronics,3.367023070210185,West,2024-06-01
1535,33,Male,21986.602902269045,143.00151074906452,Electronics,5.0,East,2023-12-21
1536,18,Male,40297.79961391877,11.345088441529773,Home,3.7379099182949,East,2024-07-30
1537,47,Male,58555.37888701222,120.97462184643817,Sports,1.0,South,2023-11-26
1538,32,Female,44426.42194320886,2.022645113907583,Home,4.620442318591511,North,2023-03-10
1539,22,Female,20000.0,2.815163406456059,Clothing,2.9463720861544345,East,2024-04-18
1540,18,Female,107481.65396019827,74.61751145607103,Books,4.15197984861837,West,2023-05-08
1541,39,Female,55323.5573040836,10.096732346963808,Home,5.0,North,2024-05-09
1542,66,Female,,333.3628152651156,Electronics,5.0,East,2023-08-23
1543,64,Male,28041.47273865907,224.27252496662598,Sports,4.693651410213387,North,2024-03-22
1544,33,Male,55214.123239425506,104.92852150828655,Electronics,5.0,North,2022-04-06
1545,30,Male,46715.72431917011,6.582892224127638,Clothing,4.744911567312934,North,2024-11-17
1546,47,Female,20000.0,39.27985553799644,Electronics,4.80459039213514,South,2024-05-29
1547,25,Female,28594.891199711677,46.47741236269597,Electronics,4.9193468115095715,North,2024-10-20
1548,44,Male,65898.5203534789,65.56198924200439,Sports,2.931998429402361,South,2023-04-22
1549,51,Male,88880.35300000882,18.500861250452022,Sports,2.719569283541615,West,2023-07-11
1550,58,Male,57343.30810086089,86.15933894810473,Electronics,5.0,West,2022-01-14
1551,38,Female,72061.66556586734,57.22944575016344,Electronics,4.306308840224848,North,2022-06-22
1552,36,Female,46884.8938283358,294.30822044659544,Home,4.159169131257961,South,2024-07-24
1553,26,Female,,275.19273206619954,Clothing,3.5254574272762103,East,2023-11-17
1554,27,Female,71819.5805523893,83.34993943929653,Home,3.6418921968091382,West,2022-11-11
1555,36,Female,83255.54578358939,103.38063107736662,Sports,5.0,East,2024-11-30
1556,45,Male,76021.93386931243,14.82639199177432,Home,3.151157601808305,North,2024-02-22
1557,53,Male,28672.73849230362,25.273102397346758,Home,4.013380081924069,South,2022-12-09
1558,27,Female,48660.82219369509,230.97648478790865,Electronics,3.2117824137788467,East,2024-09-15
1559,62,Female,55550.4936895259,120.1196405077519,Electronics,2.446467925281117,South,2023-04-07
1560,35,Male,44806.44072984942,21.00178184834152,Clothing,4.1070266863384886,West,2024-09-16
1561,39,Female,57757.15086831192,84.44592738262824,Books,4.740958356619502,West,2022-07-13
1562,28,Female,66411.53623337895,272.97016689398305,Books,2.9375270975657517,South,2022-11-29
1563,18,Male,70056.19503910281,42.33813082551214,Home,3.289660255912048,West,2024-09-26
1564,53,Female,83717.40304443047,20.55742684279236,Clothing,2.8161262371832647,West,2023-10-14
1565,51,Female,43411.177905503304,284.774817220552,Clothing,4.133127346778252,West,2022-09-26
1566,35,Male,22719.33670321372,61.853214895364005,Sports,3.513905645978918,East,2023-05-30
1567,41,Female,57164.69188028906,53.99832708521073,Electronics,1.877785691131566,West,2023-07-29
1568,47,Female,87676.22062369605,31.13836826307159,Sports,3.646053645223893,South,2024-12-23
1569,18,Male,40460.48280091882,222.1791543707813,Books,5.0,West,2024-06-02
1570,32,Male,63736.93954127439,186.83172411325978,Clothing,5.0,South,2024-01-02
1571,51,Female,63914.91584945285,51.58220843733679,Books,5.0,South,2023-05-17
1572,21,Male,53828.84094689218,3.109165475390345,Electronics,3.0063569500678184,East,2022-02-25
1573,44,Male,50138.49442087429,59.1767151448877,Electronics,2.813946367208163,South,2022-04-24
1574,19,Female,31531.41588557215,19.949784822539346,Electronics,3.3524074888788995,East,2023-12-24
1575,46,Male,20000.0,15.400710530826755,Books,4.972879839537518,South,2023-06-03
1576,39,Female,27762.985866719424,49.938072040139744,Clothing,4.9379118123996815,South,2024-07-20
1577,18,Male,42193.91701776601,10.433541607934286,Sports,4.002886769166984,East,2022-06-13
1578,57,Male,71948.45374845414,315.7416420559997,Clothing,5.0,East,2024-05-30
1579,28,Female,47937.438752972485,4.870630855575815,Clothing,4.606978312644233,South,2022-05-09
1580,27,Female,39619.48562163703,51.311094545669725,Home,3.517834454257202,South,2024-01-22
1581,43,Female,32180.291160931392,17.757607685410456,Clothing,3.654963812625423,North,2022-07-10
1582,57,Male,63136.11657018961,116.73558675734694,Sports,2.7316126556527527,South,2024-04-22
1583,24,Female,77167.1433286121,8.209053970007837,Home,3.8760389546054426,East,2024-04-03
1584,40,Female,71268.71443734919,79.14340495699341,Clothing,3.390585823927324,South,2023-02-19
1585,46,Male,62122.99399516938,148.32524769136793,Home,2.9972696675796735,North,2023-07-07
1586,50,Male,20487.7450723412,299.69296911517984,Clothing,3.263625665633206,South,2023-10-13
1587,42,Male,42966.515143124576,119.90766864612831,Electronics,5.0,West,2022-09-19
1588,34,Female,88946.0845777935,10.479596130927439,Electronics,3.537045508208823,North,2024-08-04
1589,27,Male,72439.0098383045,9.268623005902061,Clothing,5.0,East,2022-07-11
1590,41,Male,20000.0,131.52696031884855,Home,4.057515657295284,West,2022-03-19
1591,23,Female,48888.18953601457,24.249127347484453,Sports,3.771080023891786,East,2022-12-18
1592,18,Male,57261.96865322078,59.28301172936893,Electronics,4.521594341686132,South,2023-02-08
1593,46,Male,34756.8307394756,375.59214306071704,Home,1.6158268468576416,North,2024-02-02
1594,53,Female,20000.0,171.42807754520405,Sports,5.0,East,2024-12-06
1595,18,Male,51976.480900328635,187.46630878587678,Home,4.955133873127828,South,2024-07-06
1596,24,Female,34244.83484759121,197.16273527839286,Clothing,4.2061422756145825,East,2022-12-15
1597,49,Female,34323.16521830632,96.63882681012154,Electronics,4.813652136063038,West,2024-03-20
1598,70,Female,42906.392801384834,136.23197578950132,Electronics,4.054638272940086,South,2024-09-01
1599,40,Female,47326.48170690377,44.46648483108677,Electronics,3.3929638010098495,North,2024-03-13
1600,29,Female,49818.34411808627,646.7068837441765,Clothing,3.9766166987237885,South,2022-06-02
1601,37,Male,32320.202021559973,32.79794402441583,Sports,3.578312710847352,East,2022-09-25
1602,60,Female,45595.809407318455,89.16161762846627,Sports,3.101309571098132,South,2024-07-24
1603,30,Female,20000.0,33.13716165780912,Electronics,3.605141934526144,East,2022-11-02
1604,28,Female,56220.78130736156,11.886355108306343,Sports,4.212655791693501,North,2024-12-27
1605,32,Female,20000.0,83.83713881207566,Electronics,4.355460223398824,East,2022-10-12
1606,25,Male,,43.59480337083819,Sports,5.0,West,2023-06-27
1607,41,Male,68383.72307353906,87.51950168748989,Electronics,3.6906995285365802,East,2022-01-24
1608,64,Male,28813.186254503467,81.79815913262819,Sports,3.2937065917006776,North,2024-10-31
1609,44,Female,64328.604073148,78.14467960130393,Home,2.742597678015552,West,2023-10-01
1610,36,Male,73114.65424241785,13.15917002407367,Electronics,4.44221642693601,North,2024-10-05
1611,35,Male,20000.0,58.01413587076619,Electronics,5.0,South,2024-02-26
1612,18,Female,46972.74192848515,167.13342706206237,Books,3.6090933107348278,North,2024-02-13
1613,53,Female,20000.0,37.85459452113588,Electronics,3.4370235790646193,West,2022-05-10
1614,38,Male,47635.83108858108,58.66839826054817,Sports,4.865119933948238,East,2024-01-13
1615,37,Male,49856.57578037347,68.08858396147609,Home,2.9364418819435043,South,2023-01-15
1616,80,Male,20000.0,198.58150518808793,Home,5.0,North,2022-08-28
1617,44,Male,88496.7672415973,106.59508363533472,Sports,3.9244344499594743,East,2022-05-26
1618,28,Female,55720.316152692496,10.558557969096253,Clothing,4.3756947327980535,North,2022-11-04
1619,33,Female,33019.531358359294,200.37478648293313,Electronics,4.037724212103615,East,2024-04-03
1620,57,Female,79307.58854997036,178.4184087913033,Home,1.4949476320992399,North,2024-06-03
1621,41,Female,20000.0,140.09856743110808,Sports,3.933891768245856,South,2023-09-18
1622,18,Female,25416.579329633656,62.746809446177124,Home,3.61779540327953,South,2023-06-16
1623,53,Male,,141.6940734514125,Home,4.389661190351946,South,2022-08-17
1624,29,Female,86020.90393078668,65.15102784411927,Sports,5.0,East,2023-05-28
1625,68,Female,56646.92742944007,133.4170841907584,Books,4.493035618938501,South,2024-03-16
1626,56,Male,63188.035796969896,212.118199929602,Home,3.33401310638266,South,2024-11-09
1627,33,Female,56020.02467836952,221.2210574739728,Home,5.0,South,2022-09-17
1628,59,Male,61475.355222891696,60.61965247574763,Clothing,4.04514761609054,East,2024-06-10
1629,41,Female,,196.1428696712732,Books,5.0,South,2024-10-05
1630,52,Female,55418.42685414883,10.69811398353054,Clothing,4.882046430722944,West,2023-09-06
1631,47,Female,52152.068724459015,10.738413678393227,Sports,3.003581827938682,South,2022-07-16
1632,27,Male,37828.16388861443,79.46638640318994,Electronics,5.0,North,2023-01-25
1633,30,Female,,105.51064001696584,Sports,4.86772619149377,East,2023-12-04
1634,55,Male,55471.89146523355,16.604723604350724,Books,4.0774208974320505,South,2022-12-12
1635,34,Female,52210.98239104261,63.9000047378277,Sports,3.553324612250383,South,2023-10-03
1636,33,Female,20444.55784493366,9.91163486813936,Books,4.814715411622915,South,2022-04-24
1637,25,Male,23100.266627831814,92.15532686456174,Clothing,4.993377385769793,North,2024-08-16
1638,46,Male,71656.82867832782,193.167027627766,Home,3.590510029559179,North,2024-04-27
1639,70,Female,43860.11908233196,133.8033769604636,Sports,4.6059273146119715,North,2023-12-27
1640,23,Male,,47.52840299421081,Sports,3.663400643861676,South,2023-12-10
1641,40,Female,28157.601805552073,508.22059447402773,Home,3.4507982487586975,East,2022-09-18
1642,61,Female,20537.082467069402,108.74794190701786,Sports,4.43249665167439,East,2023-11-06
1643,38,Male,33128.06774936574,168.8743245265394,Sports,4.789079306976805,North,2024-07-29
1644,46,Male,45548.698584571735,110.77460365099041,Electronics,4.518689942580325,South,2024-06-30
1645,24,Male,,454.84393551106655,Electronics,3.862476286124661,East,2022-06-14
1646,46,Female,75878.67046211427,172.2381368370995,Home,2.8532254361075253,South,2023-02-23
1647,37,Male,53590.46603074923,73.27682670744616,Clothing,3.690322665253454,West,2023-07-06
1648,54,Female,86978.77237123717,45.709461085623836,Sports,4.372648834133152,North,2022-07-16
1649,57,Male,58088.16308142834,114.6190898884375,Sports,5.0,North,2024-12-10
1650,78,Male,20000.0,89.21392627657758,Clothing,3.027502884374473,West,2022-08-26
1651,48,Male,71120.83212917109,99.24986524511512,Sports,3.8844888811492537,South,2024-08-03
1652,44,Male,20000.0,42.008916976559355,Clothing,3.838434569374556,East,2022-11-19
1653,42,Male,54610.67334422678,55.98905616807413,Home,1.7592896872003756,East,2023-12-08
1654,34,Female,34506.3188467231,81.66639160057132,Home,3.4098449311480055,West,2024-12-24
1655,45,Male,92854.22068928373,182.81127254605713,Clothing,2.806127317783984,North,2022-01-12
1656,35,Male,78791.9585486027,143.93108984397273,Clothing,3.597650375993721,South,2024-06-21
1657,42,Female,35163.58716596484,12.63071169459716,Books,5.0,West,2024-07-27
1658,59,Female,47452.846637577764,28.177190530680647,Electronics,4.655719288090417,West,2024-10-01
1659,24,Female,54891.96139298435,2.7019485717473843,Electronics,4.17369839825052,North,2024-06-20
1660,57,Female,67268.2814312322,0.7992422452589878,Sports,5.0,East,2022-06-16
1661,59,Male,50583.038246500255,25.408672805840958,Sports,5.0,South,2023-09-09
1662,38,Male,29502.102012382664,160.60484033623416,Clothing,3.1969180719668704,South,2023-10-29
1663,18,Female,35648.82721599894,235.12256791818862,Clothing,2.172981605058447,North,2024-05-30
1664,30,Male,49910.364072464174,49.719949242887026,Electronics,1.678250727979671,South,2022-04-06
1665,59,Female,74689.13957529383,82.8276641659805,Sports,3.1202368337993853,South,2024-03-24
1666,39,Female,58556.75721072088,122.43544458668096,Electronics,3.4325627602804083,South,2022-08-14
1667,25,Male,34531.701467699684,305.62617589952225,Home,5.0,South,2023-10-15
1668,32,Male,62967.455554195796,244.10685818597278,Electronics,5.0,North,2023-11-24
1669,52,Female,42260.30322243681,5.889294437836605,Electronics,4.919336481167905,South,2022-06-16
1670,48,Male,67808.16010373682,28.52395155365313,Clothing,3.496654230777733,East,2024-04-07
1671,36,Female,,5.039321952930142,Sports,3.811324218695125,North,2024-06-23
1672,34,Female,42823.47258112901,95.85262796492219,Home,3.5921010579474766,South,2024-06-08
1673,34,Female,66032.10319452742,123.95768957852782,Electronics,5.0,West,2022-01-04
1674,26,Female,35092.1333592454,36.857896268368286,Electronics,3.3736425980183515,North,2022-09-02
1675,64,Male,47754.72465617405,192.3134843502001,Clothing,3.2063459807854127,East,2024-06-12
1676,35,Female,,60.29642141358759,Books,4.564924210768135,South,2022-02-19
1677,58,Female,46126.32679911239,642.6264812421869,Sports,3.0371808668533813,South,2023-10-15
1678,62,Female,99260.27377550048,0.03997724876984777,Sports,4.557817187423853,West,2023-11-23
1679,54,Male,43868.138506432355,11.596061923729046,Sports,4.289257207018414,West,2024-10-11
1680,33,Female,61737.03077569736,35.92400065226552,Electronics,3.2585970175754384,North,2022-12-14
1681,46,Female,20000.0,2.5838556836299964,Electronics,3.6559173413810933,North,2024-09-04
1682,39,Male,58639.9312673922,152.48185753925557,Electronics,3.154382941838171,North,2023-04-30
1683,26,Female,72841.09184704494,5.421523053168708,Books,5.0,West,2022-07-27
1684,44,Female,39448.053148418985,138.22212008865395,Electronics,3.852454566960005,North,2023-10-23
1685,22,Female,20000.0,5.400059665649124,Sports,3.786009916205417,North,2024-08-31
1686,57,Female,49226.964623453496,29.132505292535527,Sports,4.809447862384731,South,2023-09-23
1687,33,Male,50343.67700771056,184.05935730115544,Clothing,4.675205198921022,North,2022-04-02
1688,43,Male,64481.50101488608,301.7881654773969,Books,4.234191246584179,North,2023-10-31
1689,44,Male,90218.06070826868,53.53340886909594,Home,5.0,West,2023-01-30
1690,36,Female,42398.926987993866,350.45254412438925,Electronics,3.8444267117394957,North,2024-11-19
1691,48,Male,32874.23752679439,98.58576710310925,Home,3.107543700000988,East,2022-06-26
1692,32,Male,26661.643972571135,53.75720113988558,Electronics,4.1481747011758,West,2023-05-28
1693,53,Female,53961.57234063199,162.35436520899543,Books,3.9643393069033195,South,2022-05-10
1694,19,Male,59587.085176370034,35.00235707895613,Books,5.0,North,2023-10-20
1695,41,Male,39086.89211274831,30.89687158051797,Sports,3.736408965274769,South,2022-05-15
1696,69,Male,65573.65491451579,106.87069743651374,Books,5.0,South,2024-02-12
1697,24,Female,59307.68153638351,49.509559519472134,Home,2.7851893756676924,North,2023-02-17
1698,29,Female,50864.63379289781,14.608763845745699,Home,3.763890155653828,East,2022-01-03
1699,47,Male,31951.705585117492,6.931174584687898,Books,3.6844195241904663,East,2022-05-21
1700,42,Male,40362.713690305536,155.04267150093335,Home,3.6786617195547047,South,2024-12-26
1701,45,Female,,112.67362820096668,Electronics,5.0,North,2024-12-31
1702,47,Female,54715.74128396067,53.06852345169223,Clothing,3.5364204851785184,South,2024-06-18
1703,49,Female,50526.8257749487,226.5555578485721,Sports,4.991639905726395,West,2023-03-02
1704,56,Female,53769.57982178973,52.90859202185199,Clothing,3.914784389987398,South,2023-08-11
1705,46,Male,,123.8893742521564,Home,3.9022061900083114,West,2022-10-02
1706,36,Female,57716.42972864446,239.81633360043227,Sports,2.6608730956777684,North,2024-09-21
1707,50,Male,47792.3363870793,183.70631082592288,Clothing,5.0,East,2022-03-23
1708,68,Female,50973.360863255046,71.56070790087266,Clothing,5.0,South,2024-03-18
1709,38,Female,21913.67166607661,114.14249897264864,Home,2.750158918271236,South,2024-01-30
1710,25,Female,38325.58708621148,53.38653051094669,Sports,5.0,South,2024-03-12
1711,56,Female,51009.421073669226,104.18459398422617,Sports,2.5565657388933096,South,2023-09-28
1712,38,Male,35282.92848175279,29.780303483348007,Clothing,3.8315803051856143,South,2024-10-27
1713,18,Male,67203.01591745093,57.04732161647321,Sports,3.8988369907815517,North,2022-03-16
1714,52,Male,36827.35838089939,23.51474830853717,Sports,3.6979153499519484,East,2024-07-03
1715,31,Female,54326.10822496632,3.8933105303114335,Electronics,5.0,West,2023-04-20
1716,38,Male,52331.313136306715,88.80431057790005,Home,4.747484513661655,North,2022-08-11
1717,44,Female,64925.55187220819,199.82623380376873,Home,2.300783317999028,West,2023-07-03
1718,42,Female,68015.82348056603,2.591108611659492,Electronics,5.0,North,2022-01-31
1719,50,Male,63880.65221935879,21.81930014441887,Clothing,5.0,North,2022-08-27
1720,33,Female,20000.0,61.65289005123174,Books,4.678794130529973,West,2024-09-07
1721,47,Female,73882.96296026254,109.63054021049608,Clothing,3.650866672670759,East,2023-12-15
1722,36,Male,80546.16448389196,18.781163211984524,Electronics,4.219779931304712,North,2023-08-21
1723,51,Female,40357.51431357061,5.836543149106783,Sports,3.7155702528480563,West,2023-04-24
1724,49,Female,54732.938253456996,73.19892982614593,Electronics,4.977820590365221,East,2024-06-25
1725,25,Male,32183.36639738436,170.76557371590272,Home,2.207817560121658,South,2023-01-09
1726,56,Male,20000.0,3.587063661654144,Sports,4.40041097855344,South,2024-08-29
1727,31,Female,35225.694689152275,42.98133099417324,Clothing,5.0,West,2023-05-15
1728,52,Male,39197.219210727795,108.9200943021579,Sports,3.754667174847796,North,2022-08-18
1729,45,Female,42902.98537296369,14.01153118206247,Home,4.5519530165146955,South,2024-11-02
1730,67,Male,30821.71819988024,26.911782848908693,Electronics,2.242979064444566,South,2023-02-03
1731,36,Female,35331.49666365522,76.67778840102999,Clothing,3.04639731242105,West,2024-11-07
1732,34,Male,49779.873567431845,306.2549578251026,Books,4.396658058663401,West,2022-06-18
1733,39,Male,34595.46033779716,33.87545045557712,Books,4.4511700765765285,South,2024-12-09
1734,35,Female,60870.48665100056,66.8508074221906,Electronics,3.4190558022953392,North,2022-04-16
1735,51,Male,63633.21302794879,51.071040217828326,Clothing,4.305169629636999,West,2022-07-16
1736,18,Male,97607.75492328979,227.68849104175192,Clothing,3.9433975093832223,West,2022-02-10
1737,24,Female,72513.59864246924,7.460487223701633,Sports,2.162972891874829,North,2023-06-23
1738,23,Male,54862.06116656829,83.5050874933143,Electronics,3.767678066779992,East,2023-11-30
1739,54,Male,37594.714066646426,187.1580246264653,Sports,4.724297271129601,West,2023-01-18
1740,65,Male,55874.94703347998,443.26950348825164,Electronics,5.0,South,2022-05-22
1741,38,Female,56531.91919832712,119.9733461457672,Home,3.7592555712384916,North,2024-07-19
1742,37,Male,39733.738219886785,47.79317348524577,Electronics,4.386130732167329,South,2022-10-06
1743,41,Female,65674.62793505755,53.072965551113235,Sports,4.172491814699416,North,2022-01-22
1744,57,Female,22038.039706362495,43.33743012059069,Clothing,4.534668580511244,East,2023-03-10
1745,26,Male,45112.00328924979,92.53645240122084,Electronics,3.352116182971755,West,2022-01-25
1746,43,Female,61117.16918634814,134.47907585053034,Clothing,3.9281377971842746,East,2022-07-01
1747,54,Female,44248.31704815806,171.1844814245455,Home,4.544405895079979,West,2023-11-20
1748,47,Female,45864.91193141458,53.88704109963408,Books,4.402797965129185,North,2022-04-13
1749,42,Female,47244.28277615439,126.12788840998653,Books,4.606709816379555,South,2024-06-17
1750,55,Male,33287.975186245094,247.95919024686674,Sports,4.797009104907271,East,2023-10-27
1751,18,Male,73478.01863148416,253.60920904219378,Electronics,4.159806823483973,North,2023-05-10
1752,50,Male,29639.2465615437,121.74938116027032,Home,4.296677971585984,East,2022-11-20
1753,30,Female,56363.1865481977,101.30830397222918,Home,3.433202763795987,North,2024-02-22
1754,18,Female,58272.95796564747,75.82748363232601,Clothing,4.860799641809708,East,2023-10-13
1755,47,Male,31027.561975820663,20.235815731465998,Sports,2.9204048210132356,North,2022-04-02
1756,60,Female,51462.08508761487,13.196650638984336,Home,4.6192419292024125,East,2023-05-30
1757,37,Male,31807.356545105955,66.49699279262575,Electronics,4.131735546751594,East,2022-05-05
1758,54,Female,77820.84950111891,17.36918871834849,Home,3.2840655034323416,North,2024-10-08
1759,64,Male,27224.34126047574,86.03829242132646,Books,3.3272020096441355,East,2024-05-27
1760,59,Male,36922.05811536071,103.7618973325044,Sports,4.214685165319812,North,2023-11-24
1761,64,Male,25515.49983288839,74.5737310254054,Clothing,3.7510153845026317,East,2022-09-22
1762,51,Female,22846.02546264896,3.710673020372564,Electronics,3.57061445398639,West,2022-12-01
1763,41,Male,81824.30581764587,5.946125501756456,Books,4.419720167429738,West,2022-04-14
1764,18,Female,60855.49347825124,12.029502081763784,Home,2.3229394474589435,East,2023-03-16
1765,36,Female,52805.86851401088,16.681733676728896,Sports,4.092133232089065,North,2022-12-24
